lmrse_1;lmrse_2;lmrse_3;lmrse_4;x;c1;c2;cluster
0.571236809;0.745752695;-1.275161305;-0.052606064;-0.198416424;0;0.347732611;821
0.224761321;-0.080928699;0.611142701;-1.038705226;-1.65852182;1;-0.44424742;822
1.722548256;-1.290762186;0.671103233;1.014256664;-0.597862025;1;-0.756844387;823
1.114239589;0.808077898;1.839603451;-0.089811659;-0.786775511;1;1.954245245;824
0.820324984;0.466060857;0.304401351;-0.38291333;0.866027111;0;0.725243234;825
-1.109569936;-1.020562456;-0.594587483;-0.190746781;-0.437446879;1;1.410301844;826
-1.644312178;-0.759846058;-0.352750443;0.068620908;0.181939752;0;-0.871548243;827
1.792714773;0.609005481;-1.737517781;-0.14009445;-0.435585588;0;-1.615843712;828
1.82490216;0.828297599;-0.863569997;-0.186508606;-2.052519097;1;1.922223548;829
-0.62397876;0.929397405;-0.950642751;-0.306837088;1.244922251;1;0.909462205;830
-0.591481786;-1.038531059;-1.086605757;0.016935918;0.032968499;0;1.587486234;831
-1.033710146;-1.399566005;1.095045031;0.537108843;-0.526930335;0;-0.653712437;832
0.043524367;1.109799194;-2.081457138;-0.85821557;0.739850999;0;0.428748847;833
-1.828953331;0.007112449;1.140068158;-0.147320346;-0.111647616;1;-0.744400617;834
-0.869710172;-1.508824642;-0.903257542;-0.507999842;-0.34825929;1;1.051746868;835
0.356031193;-0.403437948;0.282060799;0.447501778;0.420495847;1;-0.69402154;836
0.224559572;-0.909377437;-1.276087344;1.190138336;-0.167112528;1;1.70677258;837
-0.319481296;-1.818758822;-0.363426392;0.323581477;1.579935812;1;-0.010923279;838
0.744208826;-1.644899089;1.234729246;0.759096291;0.320418065;1;0.866260187;839
2.106900385;-0.595636983;-1.19181796;0.332960353;0.345724424;0;0.1408265;840
-0.552819867;0.429703881;0.6235373;-1.531581826;-0.679372296;0;-1.26466214;841
1.773124282;1.599746978;-1.049614733;1.370638126;0.443275369;0;-2.398519018;842
0.20227253;0.728507546;-0.955407516;1.0763246;-0.556156347;0;0.216559849;843
0.716187884;-0.081181266;2.333364023;0.355729642;0.167387931;1;-0.272031364;844
2.02549205;0.281600685;1.298911576;0.477222673;-1.98777275;1;-0.076437425;845
1.242957742;0.671095824;0.913762569;1.026216049;-1.27587839;0;1.672240863;846
0.849780441;-0.868856497;-1.542942907;-0.413562356;0.436755863;0;0.587309706;847
-1.418969614;-1.706903085;-2.93534853;-0.916096037;-0.236438443;0;-0.375371391;848
1.851395425;0.721911505;0.984202597;-0.258271117;0.000912513;0;-0.575300329;849
-0.871788296;2.151123062;-0.932338614;0.524803476;-1.704657984;1;0.569808326;850
-0.228480075;-0.345340083;-0.043537548;0.471918055;0.579159587;0;-1.181793115;851
1.269341761;-0.979562006;1.089023644;-1.360567794;0.859383006;1;0.916131353;852
-0.875321986;-0.330226686;0.624606524;-0.422439063;-1.082623286;0;-0.092560502;853
0.403731857;-1.365592263;1.292462897;0.856328509;-0.249130748;0;-0.452551715;854
1.407444451;0.726058514;0.990648331;0.231504682;0.346422385;0;1.010007164;855
0.809961771;-1.308477028;0.910075622;-1.18137289;-1.578189872;0;-1.817074284;856
-0.467748315;-0.825922258;0.533774406;0.966600424;0.237081832;0;1.163993834;857
-0.646430763;-1.748366111;0.33510129;0.321665792;1.71902043;1;1.236404164;858
-0.553413799;0.690744975;-1.666974666;1.057894314;-1.78375505;1;-0.292444923;859
-0.183696796;-0.263652037;-0.187188703;-1.733423732;0.688983294;0;0.066593318;860
0.361677124;-0.376875374;-1.657203051;0.551385191;0.030464659;0;1.467668174;861
-0.366660511;2.591944916;-0.336389683;0.218679584;-0.343451576;1;1.219974453;862
0.978606874;0.83777735;-0.32306117;-0.76318891;-0.204271085;0;1.565029824;863
0.197211345;-0.534642955;0.314684115;0.575295757;2.382691892;0;2.133292311;864
-1.636404951;0.727384549;0.083347967;1.978983724;0.371136726;1;0.470398426;865
-0.794723028;0.40266446;-0.766642392;-0.676200237;0.150411594;1;-0.124710313;866
1.281333379;-1.235833799;0.228852668;1.014942314;-0.994695673;0;-0.782509326;867
-0.016761926;3.146550872;0.138520581;-1.347974445;0.658358337;1;0.79107631;868
-0.383491781;-0.13571832;0.859883466;-1.418778257;-0.740949851;0;0.944715417;869
-0.320661581;-1.159006868;-0.468336585;1.122668121;-0.791501265;1;-0.074609271;870
2.042898322;0.606303773;1.993687327;-0.479753384;-0.251947916;0;-0.826303195;871
0.820572371;-0.841259571;0.009341917;-0.306141921;-1.806995424;1;0.500528315;872
-0.348986906;1.262258568;0.083160888;1.032968943;-1.37340547;0;0.49636307;873
-1.134065921;-0.99812442;0.136041811;-0.596497554;-0.053357577;1;0.032395851;874
-0.887980897;0.053925804;-1.230302445;0.048672023;-1.510280611;0;1.717591833;875
-1.484706512;1.404511328;0.263903902;1.559917768;0.44491172;1;-0.412288012;876
-0.13057384;1.336976935;1.068272871;0.562188867;0.465827575;0;-1.692314966;877
-0.284104548;-0.134978464;1.753760728;-0.611080368;0.229725286;0;1.555632826;878
2.684475634;-0.612578672;1.053438562;-0.656164169;-0.282850118;1;0.280572211;879
-1.453188052;0.628849883;1.204971906;-0.8183525;-0.436312006;0;-0.186890706;880
-0.865529095;-0.410582479;-0.438271864;0.639072661;-0.241321328;1;0.589621947;881
-0.247143479;0.431115765;1.910142608;-0.553721636;-0.056393045;0;1.643894825;882
0.583181251;-0.855030592;2.000413161;0.2116956;0.611384883;0;0.353155056;883
0.151655784;0.595417433;-1.937353619;0.039458227;-0.242550817;0;0.432760649;884
1.338429991;-1.112060489;0.709673994;-0.146901683;-0.073767137;1;1.129045719;885
-0.864855053;-0.311298183;-2.51898993;2.719913983;2.0949974;0;-0.508840182;886
-1.21543399;0.496663234;-0.805236976;-1.031818999;-0.749888014;0;-0.819283761;887
1.715052933;-0.772693362;-0.618735923;0.169958315;-0.420373424;1;0.078104595;888
0.977059145;-0.34436474;1.539848183;-0.435156587;1.267641023;1;0.643481062;889
1.284474839;1.403497162;0.518617534;1.081744963;0.203961141;1;0.165860641;890
-1.66705545;0.627718613;0.525031679;-1.792287859;0.069277074;0;0.692981668;891
-1.420167306;-0.04823227;1.109824227;-0.420957897;-0.517163818;1;0.700676695;892
-0.196466921;1.479660104;0.482165922;-1.779605269;1.362146765;0;-1.453532832;893
0.460518416;0.616895483;-1.540244969;0.793447899;0.081055394;1;-0.438056736;894
0.131158841;-3.053729919;-0.520022226;1.617859117;0.329811255;0;0.000643944;895
-0.334817012;1.993548463;-0.015518214;-0.233684358;-0.537543825;0;0.481528776;896
0.671455785;-1.46141154;0.987843379;1.747738508;-0.932219763;0;-0.508111923;897
0.263963513;-1.61877764;0.820443812;1.333036058;2.581857211;0;-0.743517418;898
0.916750459;1.11708065;0.776759649;-0.037036063;-1.71705866;0;-0.026305765;899
-1.863729842;-1.134234565;0.250036845;-0.606809159;0.274911175;1;0.377780052;900
1.236733754;0.813537829;1.348197002;0.723830074;-0.048157446;0;0.303228068;901
0.436931802;-0.235960622;1.134863876;-1.248017834;-1.314593388;1;-1.606478729;902
-1.259898833;1.119872671;-0.466773083;-3.598486278;-0.295440832;1;-1.929320437;903
-0.315911418;-0.158039776;7.14E-05;-0.895032775;0.181769637;1;-0.290142061;904
0.18685802;1.04225214;0.971396203;0.902013257;-0.152897456;1;-1.251097521;905
1.495477409;-1.036577674;0.917579578;-1.132564629;-0.159049788;1;0.578229654;906
-0.104565486;0.291154247;-1.276142687;-0.858428611;-0.139176181;0;-0.360654759;907
-0.007729699;-1.780349195;-0.564187099;0.904153407;0.061513206;0;1.348099233;908
0.315602374;-1.049936483;0.638709591;-1.329157635;0.999184684;0;0.388022474;909
0.210066691;0.155158038;1.113455493;0.335536455;1.046390368;0;0.445207719;910
1.013685289;1.093787984;-1.155862347;-0.767742257;-0.371344569;0;-0.27468768;911
1.089323669;-0.196391236;-0.951133628;-1.577507489;-0.246466764;1;0.418981258;912
0.085214419;-0.760109336;0.255286638;1.042352298;1.40168666;1;-1.082498581;913
1.081683278;0.752815074;-0.763629708;-0.384189139;0.692741528;0;0.517911417;914
-0.73920864;0.774040484;-0.179720252;1.104824745;0.703065264;0;0.706812566;915
-1.031785576;-1.12078038;1.897454378;-0.60609365;-0.645776009;1;0.910577632;916
0.597616275;-0.05956662;0.570797243;-0.205781134;0.081974814;1;0.008743392;917
0.230897004;0.434140919;0.769511864;-0.934617884;2.231234496;0;1.629765548;918
-0.508506497;2.438995335;1.330624856;1.717658954;-0.805361684;1;0.062842783;919
-0.828642844;0.592819683;-0.354252329;-1.151413402;-1.010415522;1;-1.628641962;920
-0.376115838;-2.049373844;0.249832993;0.196267141;0.847324959;0;0.703994559;921
-1.307928715;1.88027114;1.641943054;0.313838092;-0.545033856;1;-0.221183109;922
-1.200938774;0.165555053;2.330888981;1.299529895;1.664021339;1;0.173924898;923
0.992638007;-2.229299561;0.780676899;-1.011232467;-0.104396782;1;0.991029388;924
1.286031581;0.367929428;0.463110847;-0.638166905;0.235067651;0;-0.367912202;925
-0.371681025;-1.061915413;-1.086596484;-1.298368341;0.308030364;1;1.657870418;926
1.183837417;-0.582308288;-1.163942185;2.417949856;-0.89983087;1;-0.395310665;927
-0.063235649;1.02938417;0.916361543;-1.556902079;-0.08118878;0;0.56824249;928
0.111072673;-2.919336099;-0.049900155;-2.141159297;0.278636999;1;0.173258056;929
-0.646333991;1.290220808;1.151059114;0.21170786;-0.200186049;1;-0.13674217;930
0.589271297;0.793227805;-0.280711065;0.045583177;0.981703437;1;1.250708179;931
-2.106004242;-0.648510088;0.013326125;1.874548662;-0.493593857;1;0.791775413;932
0.870293019;-0.682061318;-0.405409451;-0.194548331;1.318561325;0;0.687095644;933
-0.246471956;-0.182989569;1.13646746;-0.375325648;1.749096228;1;0.272463434;934
0.274622093;1.091007395;1.076503113;1.591745503;-0.79577254;0;0.847885416;935
-1.323627844;-1.941341813;-0.503466722;0.072594764;-0.301298253;0;-0.059983407;936
1.888719074;-0.942806904;0.666161295;1.244351783;0.659720953;0;1.133848228;937
-1.051925099;-0.287109256;0.372642016;0.390142877;-1.092263608;0;0.130818452;938
0.291313111;-0.254121103;-0.323775381;0.968795319;0.603992444;1;0.822569136;939
-1.313202962;0.807638596;-1.429545865;0.822016346;2.648218494;1;-1.42893353;940
-0.203848322;-2.126892658;-0.852530961;0.308380822;0.667212397;0;-1.034318322;941
-0.103413683;-0.810505421;-1.609771007;-0.477035003;0.139529544;1;-0.585356493;942
1.622817054;-0.203396626;1.749057244;0.906460976;-0.384949563;0;-0.980187382;943
-1.849574045;0.071228918;-0.781721058;-0.661142587;-0.201747772;1;0.637444088;944
-1.615923854;-1.155547446;-0.199381683;0.111969012;-0.369773738;1;0.379785772;945
0.023947332;0.493457132;-1.642343347;0.359490927;-0.228849554;0;0.577394736;946
-0.014096844;-0.84407609;-0.579802424;-0.327583908;-0.035479657;1;0.29090137;947
2.192469366;1.471033892;-0.051148605;0.427567577;-1.159875694;1;-0.522824087;948
0.784120643;-0.345095212;0.371763511;-0.273350539;0.389993347;0;-2.703701775;949
-0.939999098;0.338361187;-0.432408421;-0.356270108;1.15534149;1;-1.255605958;950
-0.1573536;0.826868424;0.21576456;1.384739951;-0.4407885;0;-0.889115413;951
0.669840061;-0.229045641;0.253410463;-1.685442431;-1.650948884;1;0.500642155;952
0.398599311;0.107486518;-1.13505185;0.9150524;0.25939973;0;0.141060505;953
1.183608581;-1.120154479;0.703933792;-0.070779552;1.328691423;0;-1.554132129;954
-1.525367514;0.242131716;-1.303874466;-2.683226317;-0.957505454;0;0.333643288;955
-0.467636119;1.16027797;-1.271082005;-0.315659539;-0.417472195;0;-0.037357426;956
-0.362315421;1.882314342;1.421049264;-0.744026364;-0.007951652;0;-0.603692097;957
0.760079585;0.516810418;-1.679915406;0.831942648;-0.336869438;0;-0.99443568;958
-1.072581014;-1.523497748;0.448095545;-1.42491851;-0.34289762;0;-0.72989708;959
0.052285601;-1.414932784;0.137361935;-1.244057864;0.317662501;1;-0.818191208;960
-1.100412962;0.249465231;-0.285025162;0.824367663;0.501351071;1;2.113748872;961
0.493534805;0.795877466;0.536733506;0.554197686;0.551799781;0;0.826964322;962
-0.184131451;-0.686654738;-0.401652404;1.180315558;0.424982496;1;0.583810575;963
0.066742344;0.044484192;1.640070244;-1.397556524;-1.622199047;1;0.05401377;964
-0.368092314;0.914570836;-1.765008508;0.324380489;-0.793783927;0;0.212339458;965
-0.313465245;-0.623413318;0.109625998;0.136023808;-0.271432405;1;0.354569769;966
-0.342566714;-0.40344119;-0.751005458;-1.409883079;-1.328273106;1;2.387615026;967
-1.658987499;-1.621245515;-0.628027544;-0.374560611;-0.488349807;0;0.098194955;968
-1.995315306;0.574553263;-0.143038234;-1.205823432;-0.411150379;1;-0.950957265;969
-0.059815206;0.131880784;1.927301494;1.319679561;-0.824422002;0;-0.418019365;970
1.752383946;-0.353630606;-0.673554956;1.762420077;-0.548230648;1;0.888886127;971
0.761536207;0.710976949;0.720387673;1.134006023;-1.491256231;0;-0.980938642;972
0.188644919;-1.471462149;0.863491023;-0.881095505;0.135598404;0;-2.469090663;973
0.401416985;-0.314479275;-0.066211226;0.600304463;-0.244799466;0;1.414830994;974
0.286651713;0.068694877;0.04436093;-0.239653282;2.058435551;1;0.152407536;975
-0.260397116;0.740999235;-0.478562102;0.019715341;-1.640242614;0;1.191176338;976
1.535008587;-1.08515436;-0.297377727;-0.335492218;-0.849156094;0;0.714553061;977
0.474201214;0.203615319;-0.133334642;1.40713139;0.109222913;1;-0.205149387;978
-0.231136465;-2.211771396;-0.178989566;-0.371195439;1.128963881;0;-1.695872547;979
-0.223600078;-1.07988036;0.391633284;-0.346131912;-1.637572794;0;0.38538916;980
0.921510064;0.202909957;0.504914724;-0.447360728;0.959022008;1;2.95524559;981
-0.290412784;-0.703581647;0.034444173;0.707322532;1.216311175;1;-1.637022792;982
-0.003887661;-0.323604642;-0.323300672;-0.313495161;-0.16763248;1;0.365601286;983
-0.328521181;-1.345843104;-0.486007659;-0.677662847;0.324907477;0;-1.488366077;984
-0.376598839;1.056570737;-0.115493339;0.122479978;-0.221755442;0;0.747183431;985
-0.503351176;1.564838956;-0.085675195;0.606304803;1.334299511;1;-0.030804257;986
0.227422549;0.388847164;0.34954167;0.192612648;0.982765844;0;0.508470555;987
1.466328091;1.851127056;0.221805792;0.122289564;-0.279546983;0;1.686402408;988
0.262928343;-1.468358616;-1.116392589;-1.048492221;0.214205442;1;-0.978304004;989
-0.50143993;1.598801513;0.489020327;-1.09983706;0.666281081;0;-0.187770778;990
0.431727347;-1.242280752;-0.619867891;0.138274639;0.540764971;1;-0.695554258;991
-1.382957435;0.164827196;-0.177190528;-1.942840025;-0.113070519;1;2.207640964;992
1.080553678;0.062663022;-0.945092273;-1.16003723;-0.564096736;0;1.392022545;993
0.356721635;-1.017066789;-2.512111668;-0.292558433;-0.419851798;1;0.579578496;994
-0.400521249;-1.955369661;0.22221145;-0.902536762;0.156773437;0;0.508096068;995
0.618923785;1.012946791;0.42588918;0.274612492;0.027265352;1;-0.162281117;996
0.08919007;-1.028094838;-1.205120111;-1.697168231;0.338513047;0;-0.467771382;997
0.218197321;-2.261779959;0.052761465;1.077145701;-0.779765231;1;0.418023591;998
-0.164643114;-0.307683287;-0.728221093;0.230128825;-0.44571907;0;-0.539196785;999
0.469015593;0.597041354;-1.158434197;0.51528179;-0.530170318;1;-1.171392196;1000
1.257635127;0.114719258;1.784434234;-0.512773691;-0.223712252;0;1.073441467;1
0.817111646;-0.477721029;0.496191928;-0.32561122;-0.274228419;1;-0.153375299;2
-0.122095861;0.588262635;-0.185555485;-0.029001722;0.68027937;1;-0.700809016;3
-0.194978736;1.574311405;0.050751076;-1.228943813;-0.25448451;0;1.814375112;4
0.490136581;-0.145163804;0.580902281;-0.05100227;0.662932397;1;0.703312513;5
-0.385230485;-0.279116155;1.369945875;-0.421936926;1.326441259;0;0.409092682;6
-0.783829581;-0.369167197;-1.289248495;-0.355394158;-0.946357563;1;-0.434885595;7
1.916908445;0.436236368;2.685643049;0.391410611;0.253728214;1;2.79093428;8
-0.548713103;0.356252183;1.388722359;-0.188038059;-0.415050451;1;0.186438226;9
0.35066215;0.030260285;-0.270669805;0.187974105;0.360545315;1;-0.661376614;10
-0.222625049;2.598479793;0.996461071;1.388470012;2.084787434;0;-0.212460506;11
-0.317396058;-0.214358345;0.122641689;-0.293764526;0.479004409;1;0.321955654;12
1.033101409;0.393952387;-1.046196075;1.081801897;0.92739826;0;-1.35186968;13
0.377773682;-0.555004688;-0.497946622;0.570183255;1.26441155;0;-0.869116338;14
-0.566191706;1.056761494;1.534063418;-0.181665712;0.228059467;1;-0.253461752;15
1.203189184;0.627963464;-0.198524876;1.529434695;-0.147595734;0;1.086493231;16
-0.85878089;-0.600206411;-0.922653105;0.050064559;0.330216036;1;-0.603232584;17
0.622627462;-0.309725602;-0.713061592;0.294997393;-2.123306039;0;-1.176399288;18
-0.312815523;0.482398848;0.775189185;0.135860664;0.275423983;0;-0.428691544;19
2.061727484;1.082029838;-1.460190494;0.295030921;-1.845254905;0;1.339369633;20
-1.136268995;1.222520921;-1.095827504;0.392809397;0.789549699;0;-2.050293125;21
-0.472900274;-2.010462038;1.487227255;0.634317746;-0.66058088;1;-0.12185742;22
0.178644332;-0.93512621;0.466878741;1.93504262;-0.401177175;0;1.053566899;23
0.310255417;0.091215694;0.882755358;-1.097403018;0.913226574;0;-0.96096447;24
0.475078782;-0.373309675;-0.044323173;1.142592081;0.263275806;0;0.270908652;25
1.163946949;-0.378154577;-1.351910238;-1.27109552;1.510055349;1;-1.184214471;26
0.518838883;-1.591624216;0.04689042;2.362101697;-0.033810699;0;0.853178644;27
-0.158324032;1.67224055;1.063093238;0.130202653;-0.086838499;1;0.002715833;28
0.684039919;0.431962377;1.889837869;1.024231036;-1.799711715;1;0.378252102;29
-1.895413952;0.070349453;-0.326557959;-0.513677339;-1.772787532;1;-0.219026986;30
-0.34975268;0.326297703;0.711615353;0.097617787;0.427313839;0;-0.8929798;31
-1.608112015;-1.57451406;1.114323306;0.67869847;-0.086650969;0;-0.734983076;32
-2.45115999;0.284281233;1.179919856;0.339643188;0.705425406;0;1.94066526;33
2.584388109;-0.911630513;3.008090054;-0.643093256;-0.442350126;1;0.942125402;34
-0.208520738;-0.007186867;0.148725799;-0.817225857;1.008783313;1;-0.414479128;35
-0.320998853;2.727276691;-0.148128868;-0.423852053;-0.369415048;0;1.053943616;36
1.197872111;-1.126330493;-0.348631871;1.020832948;-0.617771611;1;-0.432291025;37
-0.831447395;-0.02720568;-0.132663749;0.396708836;0.524382392;1;0.4075665;38
-0.393501965;-0.53031588;-0.493724878;-0.594371032;-0.965125577;1;1.299746198;39
-0.37132719;1.721493038;0.252155964;0.341530662;-0.562648731;1;-1.375579965;40
-0.071674694;1.406426285;-0.395832372;-0.840897237;-0.884206946;0;0.125110364;41
-1.610711155;-0.421937656;-0.192076755;1.404468719;-0.210218577;1;-0.351267898;42
0.489951449;1.938202257;-0.54593966;-0.760859095;-1.292095884;0;1.571526059;43
0.074035058;-0.062591765;1.552223385;-1.579098934;0.954328473;1;1.041260465;44
0.322782399;0.953802436;1.3657947;-0.039154024;-0.521992206;0;-1.175386123;45
0.589411058;0.460072954;0.45396255;-0.685478499;-0.14259687;1;0.503405548;46
-0.910394614;-0.745862065;0.100311027;0.914079084;-0.781554431;1;0.93823443;47
0.696180755;1.502756376;-2.498432425;-1.873754777;0.245867818;0;-0.825003988;48
0.592535918;0.268156353;-0.160569828;-1.397946768;0.275673222;0;0.084661098;49
-1.128613549;0.522435736;1.200504456;0.130479259;-0.462537209;1;0.059253458;50
1.132445941;0.434824468;1.376041223;-0.198088401;-1.746013996;0;0.737340248;51
7.65E-05;-0.214023352;1.190025342;-1.006850661;-0.841475453;1;2.302473586;52
0.239246019;1.462649699;-1.877167869;1.980014068;-0.076168406;0;-2.02224707;53
-0.778201608;1.0305863;-0.20648955;0.367360528;-0.406046741;1;0.411913591;54
-1.033798136;-3.434186233;1.16141192;1.008976444;-0.804806171;1;1.34094605;55
0.444514327;-1.538827045;0.36189096;0.908272136;-0.454686683;1;-0.237468534;56
1.367677622;-0.537335274;-0.437654697;-1.39424012;-1.191456371;1;-0.891991551;57
-1.003114977;2.078850035;-0.405017431;0.073177312;-0.651408004;1;-0.971938072;58
2.375940095;0.057448033;1.098671474;0.959279662;1.106479322;1;-1.113562121;59
-0.166762619;-1.532481515;0.128539228;1.661876893;-0.215329229;0;-0.14783907;60
1.042521595;0.804268936;0.891810737;-0.462591742;0.285912395;0;0.917739953;61
0.543371461;-2.11477327;-1.609860913;-0.886736797;1.334596928;1;-0.580237224;62
-0.545322563;0.801613253;-1.766380662;-0.516437521;-0.689243084;1;0.404018662;63
-0.0185589;0.521943616;0.263278903;-0.047121321;0.17448128;0;1.390314421;64
-1.937547654;0.477364718;0.83774536;0.16214624;0.676622372;1;0.758003932;65
1.816282844;-0.531874995;-0.634119008;-1.536091937;1.224698509;1;0.111375589;66
-0.82509044;0.123185621;-1.682176564;-0.828162624;0.782611415;1;0.162249534;67
0.687677525;-0.479371797;0.03453265;0.638208973;-0.299503514;0;1.092470584;68
0.410876044;2.292719871;0.910550823;0.440287303;2.582744663;0;0.649145062;69
-1.96491721;-0.131010471;-0.806475617;-1.068971972;0.44825198;1;-0.664794881;70
-0.2092175;-0.058980785;1.878979192;-0.549487579;-1.606028171;1;0.830985041;71
-1.392005935;1.160492654;-0.419580419;-1.209971307;-0.069003563;0;0.504515068;72
0.438272345;-0.447788452;-0.217126918;0.132531907;0.006707609;0;-1.856595254;73
-0.432852075;0.642250232;0.634245266;1.734588671;-0.428243038;0;0.39218208;74
0.390598672;0.981126782;-0.759056329;1.038988032;-0.881638382;1;0.60415763;75
-0.654193314;-1.357824263;1.20258345;-1.292245298;-0.320765695;0;-0.814657085;76
2.25482511;0.06143623;-1.080970515;0.396032967;-0.561078313;0;1.065534919;77
0.853699367;-0.610739134;0.042309278;1.160505253;0.823293607;0;-0.696094076;78
0.660021658;0.635925991;0.253441265;-1.574930056;1.961486126;0;-0.187858645;79
-0.996113716;-0.071371704;1.267890035;-1.399525994;1.02906324;0;-0.817436137;80
0.676998358;-0.260851218;-0.512782024;2.142167944;1.215467202;1;0.42633271;81
0.802984364;-0.439800673;-1.724839152;-0.211981986;0.076211042;1;-0.601404332;82
0.127751299;0.471727757;0.360638704;2.451729177;-0.691296765;0;1.238381074;83
0.621337246;-1.112459924;-2.262094168;0.267973599;-0.303314327;1;1.443103254;84
0.545336963;1.067911637;0.406531455;-0.340042049;-0.074992402;0;1.080677559;85
1.597886099;-1.102769347;1.871552421;0.288540781;-1.178011295;0;-1.117838084;86
-0.500349009;-0.048308527;-1.236014582;0.033187993;-0.953542132;0;-0.357556696;87
-1.634088684;0.059065305;0.613377702;-0.556806592;0.05697492;0;0.236130829;88
-0.748007866;1.620612084;1.402325884;-0.613864723;0.714324439;1;1.400048899;89
0.444198496;0.070165022;0.72326629;-0.398484164;-0.489781172;0;0.010880394;90
1.447060253;-0.777354876;-0.233054242;1.716454653;0.976299173;0;-0.296256222;91
0.785339629;0.81852826;-0.201897917;-0.118195846;-0.204902007;0;-0.868178976;92
0.535508122;-0.935927225;0.110350272;1.21568364;1.670386005;1;1.446970565;93
1.784970672;2.269504773;1.687681437;0.791937506;0.129099975;1;0.532107341;94
-0.909990698;0.101532109;0.863409471;0.367284346;0.30502766;0;0.260173898;95
0.883256336;-0.671544433;0.084498108;-0.509893526;1.729603981;0;-0.277469005;96
0.600633172;-0.060583733;-0.931488082;-0.188604858;0.188370677;0;0.519568268;97
-0.906421021;-0.159767653;0.343015017;0.113306128;-1.711210073;0;-0.308251553;98
-0.06671306;-0.298179056;-1.190538461;-1.504564947;-1.816132515;1;-1.851567263;99
0.689285236;1.704298193;2.076796155;-0.504393963;-0.084175266;1;0.870613877;100
0.402346469;-0.120271694;0.207803429;0.113861595;-1.598231041;0;-1.302873559;101
1.890825812;-1.534150838;0.788922919;1.644942607;0.534394852;0;-1.697734835;102
0.206087943;0.397207236;-0.582362934;-0.067664986;-0.229820024;0;-0.250916186;103
-0.684735034;-0.110863972;-0.702004362;-0.128600024;-0.394699851;1;-0.498834401;104
0.684763837;-0.709006181;0.037946524;-0.400316358;3.095071758;0;-1.383352696;105
0.424360876;-0.731225368;0.618097605;-1.382717929;0.828406625;1;0.56167009;106
0.780544296;1.48631867;1.424545641;-0.80065293;-0.86174414;0;-0.343862976;107
0.166715796;1.712235912;1.057254674;-0.106091351;-0.976414717;1;0.155245978;108
-0.979836182;1.945595222;-0.753209341;-0.318120679;0.522965083;1;-1.45570274;109
0.759951113;0.098682639;0.161673434;-1.012595395;-0.074890693;1;0.081377933;110
-1.327055633;-0.07587181;0.44105609;-0.613194775;-1.849040562;1;-0.520843334;111
-1.53331766;1.541937276;-0.028591352;0.620924502;0.366210847;1;-0.413358054;112
1.642249536;0.538416705;1.222885809;0.194002092;-1.399488395;0;-1.916409157;113
-0.094452611;-0.049837296;-0.117284998;0.70245469;-0.176588893;0;-1.577810491;114
1.543447921;2.226473392;-0.275785239;-0.69920133;-1.434974382;1;1.041646314;115
-0.180684052;-1.438111493;-0.525766226;1.113844483;1.376250724;0;-1.007248707;116
-1.143786191;0.890270541;0.417731705;-0.32115088;2.198627402;1;-0.523053975;117
0.965303794;0.641694698;-1.153660514;-2.033382728;-0.185532115;0;0.55515951;118
-2.064517353;1.30358013;0.463180312;0.695290535;-1.149933117;0;1.32989901;119
-0.028149333;1.405827669;-0.502987437;-1.981471435;0.553794824;1;1.167327264;120
0.302234923;-2.402161777;-1.240930136;-1.219961354;0.761217274;1;0.251052804;121
-0.689822989;-0.39320134;-1.841102085;-0.819213402;0.965581094;1;1.119672241;122
1.56793567;1.332427502;-0.961493456;-0.917766694;1.322528365;0;-1.31316321;123
-1.126441855;-0.671585679;0.667872338;0.907252624;-0.593674392;0;-0.950597426;124
-0.936239807;-0.313010738;-0.713429081;-0.148855102;0.934968358;0;-0.284965129;125
1.123104132;-0.638656293;-1.935433934;1.930584286;1.571239611;1;-1.247241374;126
-0.079698094;-0.487345694;-0.508928496;-1.546874433;0.316081264;0;-0.909347436;127
-0.378551971;-1.142453602;1.749204638;-0.199478692;2.492285882;1;-0.247706093;128
0.386889726;-1.684254478;-1.84292727;0.875443404;-1.16710922;0;0.97574147;129
-1.834602861;-1.784913415;0.946207937;0.083978651;1.177412767;1;0.553232478;130
0.744884214;-1.041166792;1.016998013;-0.5012449;-0.992488233;0;-1.032515857;131
1.241040797;-0.9551527;1.679883221;-1.089370915;0.603166479;0;1.138957647;132
-0.573596335;-1.347103011;-0.176255917;1.28477907;-0.672043123;0;0.592580237;133
-0.834667963;-1.344754451;-2.003396425;-0.571393579;1.05545475;1;0.23466738;134
0.015265431;-0.919040867;0.536949426;0.190224354;0.092625516;0;-0.239434106;135
-0.491059294;0.606274565;-1.320097989;-0.633730757;0.454675448;1;0.622975141;136
-1.545346575;0.530033106;-0.549576914;0.580745545;2.320873511;1;0.29767214;137
2.174717013;0.532135031;-0.247373403;0.48461849;-1.692366813;1;0.603816916;138
-0.717428539;-0.407238882;-0.761347203;0.413531579;0.892063823;1;1.215051763;139
0.314770376;-0.091441694;-0.284306124;-0.70117533;1.267718656;1;-0.33931911;140
0.523659491;-0.547944958;-0.336546963;-0.881268838;0.259699629;1;-2.559796054;141
-1.500856691;0.9712387;-0.61691719;1.056498486;0.387051811;0;-0.861849136;142
-0.390718126;-0.86900341;-1.274771091;0.673405221;-0.310461763;1;-0.092447617;143
-1.894076152;-0.020414173;-0.192445126;-0.104061177;-0.263680964;1;-0.467415858;144
